发布时间,正文
2023-07-14 12:53:13,很多看起来很厉害的企业其实是擅长打仗，对做生意未必很在行。但也没必要苛求什么，过去经济高增长的时期，先开枪、再瞄准，比先瞄准再开枪的企业级别可以迅速拉开数个级别，这时候前者说什么都是对的。低增长时期，投研的难度增加了，但很期待能倒逼出更多商业模式优雅的公司。
2023-07-15 17:44:35,适度拓展能力圈固然重要 ，但较之不停地看新标的 ，多回顾一下自己曾经花时间覆盖过 、下过结论的标的 ，为什么股价出现了与当初预期收益率偏离很大的变化 （无论是向上or向下 ） ，到底是自己判断错了 ，还是市场在交易一些体系之外的东西 ；多反省一下为什么一些研究过的标的进入射程的时候 ，仓位没有跟上或是配够 。这会是我这几年更为看重的成长路径 。
2023-07-18 19:58:59,挺有意思的一件事 。这几天腾讯游戏下半年的FPS大作 《无畏契约 》 （即Valorant国服 ）数据其实是不太理想的 ，过于硬核的玩法 （强调急停+不开镜+瞄准头部的射击习惯 ）劝退了大批国内被吃鸡和 《守望先锋 》教育养成走打 + 现代开镜射击习惯的玩家 ，宣传口上的偏差也让期待一款类似OW玩法的玩家无所适从 。 反而是最近 ，已经迎来15周年的 《穿越火线 》 ，同时在线人数峰值在春节的高峰之后续创了新高 。虽然这可能刚好和运营活动时点相关 ，但折射出一个近年来观察到的行业趋势 ：新不如旧 。2023年版号放开后 ，畅销榜上终于结束了全年都是那几位老面孔霸榜的无聊窘境 ，但新品的后劲目前观察下来都有点够呛 。在老游和老IP的韧性一直在超预期地拉长 （尽管增速已经无法太指望 ）的同时 ，同品类新游的生命周期和流水上限似乎都受到了压制 。趋于成熟的市场里 ，拘泥于 “已经市场验证 ”的安全牌 ，可能实际上反而不那么安全 。
2023-07-25 10:20:41,自从几年前开始涉猎中概互联板块开始 ，就不断有前辈们神秘兮兮地教育我 ，要密切关心美联储货币政策 、中美关系边际变化 、国内各项会议定位云云 。最常见的结语就是中概就是中美博弈的情绪放大器 ，涨也情绪 ，跌也情绪 。其中竟也不乏非常勤勉跟踪企业基本面之人 。 然而 ，剔除掉整个板块都一起暴涨暴跌的那几个交易日 （比如今天 ） ，拉长看几年 ，同样是 “中概 ” ，有些公司的股价离新高只有一步之遥 ，有些公司股价五年原地踏步 ，有些公司仍在腰斩 ，可还有些公司历经21 、22年的所谓中概大熊市依然有翻倍收益 。如果满脑子跟着政策情绪跑 ，根本解释不了这些差异 ；如果回归到基本面 、股东回报和估值 ，想明白这个差异就很简单 。 我不否认密集跟踪关注政策面变化的应该有不少投资者能赚到超额 ，但大多数问题明明存在更简单的解法 。你我海里都没人 ，何必用短处去拼别人的长处 。
2023-07-29 14:41:55,有没有好的洛克菲勒传记推荐？
2023-08-01 13:36:07,现代医美无疑是一个非常年轻的行业 ，如果从狭义上将其与整形手术分开来看 ，则更是如此 。没有艾尔建公司 ，这个数千亿规模的产业就不会存在 ；而没有保妥适 ，就没有如今的艾尔建 。 作为这个行业开天辟地的超级大单品 ，保妥适的确是一款不可多得的神药 。2017年 ，保妥适曾经登上了 《时代周刊 》的封面 ，被称为the Drug That's Treating Everything （治疗一切的神奇药物 ） 。1991年 ，艾尔建以区区900万美元的代价向发明结晶性A型肉毒素 （Oculinum ）的药剂师买下这款肉毒素 ，并为之改名为保妥适 。当时 ，艾尔建其实是一家以滴眼液 、隐形眼镜护理液为主的医药公司 ，而保妥适的适应症只有 “治疗斜视 ”一项 ，是一个很小的利基市场 。 肉毒素是肉毒杆菌毒素的简称 。它实际上是一种可致死的剧毒 ，来源于肉毒杆菌在繁殖过程中分泌出的毒素 。其治疗斜视的机理在于麻痹皮下肌肉神经 ，从而迫使肌肉放松 。同样的原理下 ，通过使皮下肌肉放松 ，它能够对平抑皮肤纹路起到一定的作用 。1998年 ，新上任的艾尔建CEO Pyott看到了这方面的潜力 ，他开始着力推进保妥适在除皱方面的推广应用 ——2002年 ，保妥适被获批了治疗眉间纹的适应症 ；这是FDA历史上首次批准一款纯用以美容疗效的药物 。自那之后 ，保妥适的销售额突飞猛进 ，数以百万计的求美者趋之若鹜 。艾尔建也以此为契机 ，开始聚焦和深耕医疗美容领域 。通过一系列的收并购操作 ，成为一家年收入超过150亿美金量级的综合性医美巨头 ，直到2020年被艾伯维以630亿美金的对价私有化收购 。 2022年 ，根据艾伯维年报中披露的数据 ，医用版保妥适和医美版保妥适合计年销售额已经超过39亿美元 ；且这款已经上市30多年的 “老药 ”至今每年仍在增长 。它的适应症从最早的斜视和治疗眉间纹 ，逐步拓展到了鱼尾纹 、额纹 、上肢肌张力障碍 、腋窝多汗等等 ，甚至还包括慢性偏头痛和脑瘫...
2023-08-03 12:15:28,"UBER 2023Q2 TAKEAWAYS 【财务数据 】 -公司FY23 Q2实现收入92.3亿美元 （yoy+14%, 固定汇率yoy+17% ） ，实现经调EBITDA 9.16亿美元 （yoy+152% ） ；EBIDTA/GBs达到2.7% （2022 Q2 ：1.3% ） ；经营性现金流达到11.9亿美元 （yoy+171% ） ，自由现金流达到11.4亿美元 （yoy+198% ） 。 -同时 ，公司首次单季度实现GAAP口径下的盈利3.94亿美元 ； -平台总预订金额 （Gross Bookings ）达到336.01亿美元 （yoy+15.6% ） ；  其中 ：共享出行 （Mobility ）总预订金额为167.28亿美元 （yoy+25.2% ） ；外卖业务总预订金额为155.95亿美元 （yoy+12.4% ） ； -本季度共享出行业务的take rate为29.3% ，外卖业务的take rate为19.6% ；剔除个别市场商业模型的变更 （激励 、补贴等计入成本而不扣减收入 ，使以收入为分母计算的take rate偏高 ）影响后 ，共享出行的take rate是21.2% ；而外卖业务真实take rate为16.4% ； -仅看共享出行分部 ，经调收入为48.94亿美元 （yoy+38% ，FX yoy +40% ） ，经调EBITDA单季已实现11.7亿美元 ，adj.EBITDA/GBs 为7% ，和上季基本持平 ； -外卖业务经调收入为30.57亿美元 （yoy+14%,FX yoy+17% ） ，经调EBITDA实现3.29亿美元 ，adj.EBIDTA/GBs达到2.1% ，仍在持续优化 ； -货运业务经调收入为12.79亿美元 （yoy-30% ） ，这块是在进行主动收缩的业务 ，同时对盈利端的拖累也在缩窄 ； -公司截至23Q2持有55亿美元的现金及类现金流动资源 ，51亿美元的股权投资 （滴滴 、Grab 、Aurora等 ） ；考虑到公司账面有92.5亿的有息负债 ，基本上净现金水平就是13个亿出头 【前瞻性指引 】 -2023 Q3指引 ：GBs区间340-350亿美元 ； -经调EBITDA区间9.75-10.25亿美元 【运营数据 】 -2023 Q1 MAPC达到1.37亿人 （yoy+12% ） ；月订单数达到22.85亿单 （yoy+22% ） ： -单MAPC的月均单量达到5.6单 ，持续提升 ； -广告主数量已经超过40万 ，年化广告收入达到6.5亿美元规模 ； 【业绩会增量信息 】 中长期出行业务的增速来源 ：在用户端 ，本季度MAPC仍有12%的增长 ，用户的下单频次也有9%的增长 ；中期来看仍预期用户端能有高个位数到低双位数的增长 ，如果对标目前下单频次最高的地理市场 （巴西市场 ，平均1月超过7单 ） ，平台目前整体5.6单的用户下单频次也有一定的空间 ；与此同时 ，打车的服务属性意味着顺价通胀 ，在目前高通胀环境下意味着双位数的增长 。此外 ，公司还在不断嵌入新服务和新产品 （Reserve 、企业版 、两轮车etc ） ，这些新品类目前大概有80亿美元的GBs ，年增速还在80%以上 。也有一些进入较晚的地理市场增速仍有100%的增长 ，如德国 、韩国 、西班牙 、日本等 ，这些目前的GBs在30亿美元级别 。 广告业务拓展 ：广告收入年化已达到6.5亿美元规模 ，离2024年10亿美元的目标越来越近 。目前的广告主构成主要是SMBs ，投放的ROI能达到7-9倍 。在争取一些大的企业客户 ，希望企业客户的广告投放金额可以达到GBs的2% 。此外也在拓展快消类 、旅游类的广告主 。旅游广告针对高端消费者 ，和出行业务匹配度较高 ，目前有3%的click through率 ，转化很好 。 对Uber One会员的定位 ：由于该业务的实质上给会员更多的激励回馈 ，因此利润率暂时不是公司关注的重心 ，但会员业务本身肯定是盈利的 ；Uber One会员的留存率比非会员高50% ，月下单频次是非会员的4倍 。因此目前针对Uber One的策略是提高互动和改善体验 ，这块的利润率提升可能是一到两年后的目标 。 配送业务空间和新品类拓展 ：配送业务增速放缓 ，但认为从主要市场餐厅渗透率只有20-40% ，未来渗透空间还很大 ；杂货 、便利品类上仍在拓展 ，目前这些新品类整体来看并不赚钱 （在少数几个地理市场赚钱 ） ；但并没有影响整个配送业务UE在优化的趋势 。 增量利润率水平 ：Q3的指引对应着9%的增量利润率水平 ，在可预见的未来出行业务增量利润率不会低于7% 。 整体杠杆率和股东回报 ：关注资产负债表的稳健和自由现金流 （逐季转好 ） ，杠杆率不是决定因素 ，在出售一些股权资产后会评估是否回馈股东 （这里管理层回答比较保守 ，但个人认为1-3年内 ，Uber是有能力变成一家常态化回馈股东的公司的 ） 。 关于美国市场竞争 ：管理层表示分析师在Yipit外部数据观察到的降价现象不是很准确 ，预订的收费标准根据不同区域的保险费用做了一些正常调整 。根据GBs显示的市场份额仍靠近历史新高 ，但也肯定了Lyft的努力 ，认为美国市场在可预见未来仍会剩下两个玩家 。 $优步(UBER)$"
2023-08-07 20:58:17,"【AAPL 2023Q3 Takeaways 】 【财务摘要】 1 ）当季收入为817.97亿美元 （yoy-1.4% ） ，净利润为198.81亿美元 （yoy+2.26% ） ； 2 ）由于近来数月美元仍非常强势 ，汇率对整体业绩仍有4%的拖累 ，这也意味着固定汇率下公司实现了同比增长 ； 3 ）综合毛利率为44.52% ，净利率为24.31% ；毛利率持续高位 ，得益于服务占比的提升以及主动的成本控制 （此前公司低位采购了一批大宗原材料 ） ； 4 ）其中 ：产品收入605.84亿美元 （yoy-4.37% ） ，服务收入为212.13亿美元 （yoy+8.21% ） ，服务收入占比达到25.93% ，且续创历史新高 ； 5 ）产品收入当中 ，iPhone销售收入为396.69亿美元 （yoy-2.45% ） ，Mac销售收入为68.4亿美元 （yoy-7.35% ） ，iPad销售收入为57.91亿美元 （yoy-19.84% ） ，可穿戴及智能家居销售收入为82.84亿美元 （yoy+2.47% ） ； 6 ）现金流及净现金情况 ：经营性现金流为264亿美元 ；账面现金及理财合计1660亿美元 ，扣除约1090亿负债 ，净现金水平约570亿美元 ； 7 ）回购及分红 ：当季回购约180亿美元 ，派息38亿美元 ，合计向股东返还240亿美元 。 【前瞻性陈述 】 1 ）Q4收入 ：预计整体实现正增长 ，接近Q3水平 ； 2 ）汇率逆风 ：预计有2个点的不利影响 ； 3 ）预计iPhone销售及服务收入Q4同比正增长 ，且环比Q3加速 ；但Mac和iPad同比将录得双位数的负增长 ； 4 ）毛利率指引区间 ：44-45% ； 5 ）Opex指引 ：135-137亿美元 ； 6 ）有效税率 ：16%左右 ； 【业绩会增量信息 】 1 ）固定汇率口径下 ，iPhone的销售收入有所增长 ，且从switcher占比是June quarter历史最高 ；欧洲和中国市场的iPhone销售也是历史上最好的June quarter表现 ； 2 ）服务收入整体环比加速 ，继续创下历史新高 ，其中视频 、AppleCare 、云和支付服务这些子品类也创下历史新高 ；较为值得一提的是金融业务 ，今年年初与大行合作的Apple Card储蓄账户揽储已经达到100亿美元 ； 3 ）设备激活用户数在所有地理市场均达到新高 ； 4 ）Mac目前全产品线都搭载了升级后的芯片 ，当季有一半左右的Mac购买者为首次购买 ； 5 ）iPad当季销售有超过一半购买来自首次购买者 ，本季度的疲软表现被归结为同期新款Air上市带来的高基数 ； 6 ）2/3的Watch购买者为首次购买 ； 7 ）全球范围内已激活活跃设备数累计已经超过20亿 ，仍在稳健增长 ；用户交互频率还在稳定增加 ，交易和支付账户按年仍有双位数增长 ；订阅付费账户超过10亿 ，相当于过去12个月内增加1.5亿 ，较之三年前接近翻倍 ； 8 ）在企业市场取得一定进展 ，和黑石 、吉利德达成进一步合作 （主要是Mac采购 ） ； 9 ）超过50%的iPhone销售是通过以旧换新 、分期购 、运营商套餐等方案购买 ； 10 ）印度市场的开拓目前超出预期 ，目前是双位数增长 （刚刚在印度开了2家直营店 ，印度市场还在投入和梳理渠道的过程中 ） ； 11 ）暂时不提供任何对于Vision Pro的销量预测 ，目前主要仍是给开发者发货 ，面向消费者的发货计划在明年 。 【其他 】 1 ）据IDC的数据 ，2023 Q2全球的智能手机出货量依然在下跌 ，但yoy已经从Q2的-14.6%收窄至-7.8% ，结合公司指引中对iPhone销售偏乐观的展望 、以及固有的换机周期 ，智能手机这波周期的需求拐点很有可能到了黎明降至的时刻 （当然了 ，iPhone调整的深度浅于行业 ，恢复的节奏大概率也提前于行业 ） ： 2 ）同样的信号亦适用于PC市场 （Q1同比-29.4% ，Q2缩窄至-13.4% ） ： 硬件企稳 、服务收入提速 ，苹果这一波消费电子周期的经营拐点 ，大概率已经走出来了 。然而年初至今的涨幅 ，已使本就偏离的估值/隐含报酬率进一步拉大 。 Definitely great business, hardly resonable price"
2023-08-08 19:27:43,近期研究医美行业 ，这个产业链价值分配真的很有意思 。消费者承担着加价倍率数十倍起步的终端售价 ，而全环节的毛利率就没有低于50%的 ，看似大家都很暴利 。 然而这个价值链中 ，下游机构承担了全产业链成本最重的一部分 ：营销获客+医师人员成本 。60%左右的终端毛利率 ，只能保证机构端10%左右的净利润 ；这变相来说是对上游产品公司高定价高毛利的一种逆向保护 。这就是为什么上游产品公司商业模式看起来如此之好 。国内的拿证周期之长 、审批之严 ，更是变相地延长了国内医美消费供需的不匹配 、延缓了竞争格局的恶化 。诚然 ，如果我们展望长远 ，供给端总会增加 ；但看似不可持续的利润率水平 ，或许会比想象中持续周期长得多... 对于对估值和生意久期比较苛刻的投资者 ，这其实挺不友好的 。
2023-08-12 21:18:14,说起来也有点惭愧 ，在覆盖腾讯第4年后 ，我才认真读完这本 《腾讯传 》 。 吴晓波老师的文笔一如既往地顺畅 ，可读性很高 。然正如他本人在后记中透露出来的一样 ，执着于寻求 “戏剧性细节 ” ，反而使这本号称历时5年 、且获得企业官方授权的商业史 ，失去了该有的厚重和中立 。尤其是最后几章 ，越是更近的历史 ，反而越滑向事实和数据的简单陈列 ，公关味也愈发浓厚 。 不过 ，对于未能从产业视角亲历那个时代的投资者 ，本书确实提供了相当详实的科普与再现 。从感性层面 ，也更能理解腾讯何以形成当今的企业文化与气质 。 对于国内市值最高的一家科技公司 ，公众难免对之抱以超脱利润之上的期望 ，譬如 ，脱离抄袭+超越的后发战略 ，引领真正意义上的科技创新 。然而 ，从早期发展史回溯 ，不难发现马化腾从来不是一个那种高瞻远瞩的战略型领导人 ，而是一个贴近用户 、理解用户 、强调用户体验的顶级产品经理 。从某种意义上来说 ，腾讯本就从来 “没有梦想 ” 。在决定业务发展方向的很多关键时点 ，这位创始人都是迷茫的 。创始人的气质决定企业文化的基调 ，腾讯现有的八爪鱼式的业务模式和在行业成熟期看来颇为冗余的组织架构 ，都可以追溯至此 。不过 ，在腾讯的立身之本方面 ，Pony一直想得很清楚 —— “真正的危机从来不会从外部袭来 ，只有当我们漠视用户体验时 ，才会遇到真正的危机 ” 有意思的是 ， 《腾讯传 》成书于2017年 。从后视镜来看 ，手游业务爆发之势乍起 、微信商业化生态初现雏形 ，这基本是腾讯近几年来最为 “高光 ”的时刻 。就在接下来的2018年 ，抖音的爆火就开始在腾讯的流量垄断帝国表面破开了一道裂缝 ；这本副标题名为 “中国互联网公司进化论 ”的传记也因此错失了真正精彩的一段叙事 。
2023-08-14 15:43:17,$路易威登(LVMUY)$ 看报表的过程从来没有如此愉悦过，真真是应了四个字：赏心悦目。各种意义上的。
2023-08-15 11:27:15,看完《封神》，这版最大刀阔斧的改编就是重塑了刻板印象中纣王和妲己的形象和共生关系。好的品牌和其忠实消费者的情感联结，多少也有点类似“我知道你想要什么”的心照不宣。在不明所以的外人看来，就成了所谓的恋爱脑、智商税。
2023-08-18 14:03:29,某司的员工激励一直都是那么地高 ，回购的总金额相对于股本或者市值来说其实也从未达到过海外成熟大厂那样能明显影响eps的力度 。这些数据一直都摆在那里 ，考虑增长 、估值 、回购派息 ，得出当前投资价值一般的结论 ，这是一回事 ；但回购的时候就满眼只看到回购 ，轻易下结论公司非常注重股东回报 ，给员工发激励的时候又只看到激励 ，说公司还是属于高管的 ，这是另一回事了 。
2023-08-22 21:05:00,一款网游何以常青20年 ：B站智能路障 《梦幻西游 》系列笔记1 （非原创 ，是看视频时做的笔记 ；非常推荐感兴趣的朋友去看原视频 ） 【PART I 什么是MMO ？既然MMO这么好 ，为什么如今衰落了 ？ 】 “多人在线 ” 、 “人的虚拟化 ” 、 “经济的数字化 ” 。集合这几种要素于一身的MMORPG游戏 （以下统一简称 “MMO ” ） ，本身就是最贴近 “元宇宙 ”这一近年热门概念的存在 。 然而 ，最为早期网游最主流的一个游戏类型 ，现如今 ，MMO这种游戏类型却在逐步走向衰落 ；老游纷纷关服 ，却很少有厂商会有勇气在如今再去挑战做一款新的MMO 。每个主流市场中 ，也基本上仅留下一个大的头部作品 。在北美 ，它是 《魔兽世界 》 ；在日本 ，它是 《最终幻想14 》 ；而在国内 ，它是 《梦幻西游 》 。 MMO为何衰落 ？在于它“大而全 ”的另一面 ，是每一种玩法都能找到上位替代品 。譬如只喜欢PvP玩法的玩家 ，可以选择 《英雄联盟 》 、 《CSGO 》 ；只喜欢养成的玩家 ，可以去玩市面上诸多抽角色的手游 。而MMO必须先经历养成角色的过程 ，再去玩PVP 。 早期多数MMO难以为继的困境在于 “排异反应 ”的存在 。其本质是早期MMO模仿买断制游戏的底层设计 ，忽略了迁徙成网游 、涉及到诸多玩家互动后产生的后果以及对游戏体验的影响 。 第一层排异反应 ——少数玩家垄断了有限的资源 ；使得散人玩家失去体验 。 第二层排异反应 ——收费模式 （点卡制游戏 ）与玩法不匹配 。 第三层排异反应 ——为了缩短新手玩家升级流程 ，使其等级早日与老玩家匹配 ，大量前期流程被浪费 。 第四层排异反应 ——版本更新后 ，玩家在武器装备上的投入打水漂 ，严重影响玩家心理反馈 。 而与当时市面上诸多照抄单机游戏玩法的MMO不同 ， 《梦幻西游 》从底层设计上就设计得很好 ，规避了上述所有问题 。如果底层设计不好 ，上线之后再发现问题 ，后期调整是非常难的 ，因为玩家已经在此基础上产生了很多互动 ，怎么改都触动现有玩家利益 。 梦幻底层设计和版本迭代的三个底层逻辑 ，可以总结为 ：切割 、循环和纵深 。 1 ）切割 ：具体而言 ，可以分为等级切割 、玩法切割 、人群切割 、游玩时间切割 等级切割 ——用等级区分玩家 ，玩家只能和同等级段的玩家一起打副本 ，提升后要可以在改等级卖出自身道具 （避免了上述提到的升级后旧装备打水漂 ） 。 （生产系统上的 ）玩法切割 ——让不同的玩法都能产出资源 ，各种资源的交换互相制衡 ，避免了少数玩家垄断多数游戏资源 。 人群切割 ——竞技玩家 、商业经营玩家 、社交玩家 、养成玩家都能在游戏中找到合适的玩法 。 游玩时间切割 ——除了打斗 ，大多数普通任务可以挂机完成 ，只想在空余时间挂机的玩家可以给钱让队长跑腿 ，时间多的玩家可以有额外赚钱机会 。 2 ）循环 ： MMO玩家的核心乐趣在于让自己的角色变得更强 ，设计不好的游戏往往前期惊艳 、中期平庸 、后期没劲 。 为克服这点主要通过增加玩家互动 、鼓励玩家交易 ，那么就要设计一个有效的市场机制 。 市场机制的底层设计很难 ，完全市场经济 （即一切资源交换都交给玩家 ）的成功例子非常少 。 计划经济的做法是雇佣精算策划团队 ，目前市面上大多数都是计划型 ，但即使谨慎投放资源 ，也抵不过玩家的生产速度 ，最后的下场几乎永远都是通货膨胀 。而恶性的通货膨胀使游戏生态变差 ，是许多MMO最后崩塌的原因 。 而梦幻西游里梦幻币的价格非常稳定 、20年来通胀温和 。它的养成系统是 “市场+计划 ”经济 。 计划经济部分 ，官方严控梦幻币的产出 ，各种资源的生产 、消耗是互相制衡的 。市场的部分提高玩家的劳动所得 ，促进玩家互相交易 。 3 ）纵深 不局限于简单地横向扩张玩法 ，而是纵向更新 。与固有的数值体系相结合 ，环环相扣 ，新玩法嵌入到闭环的数值体系中 ，而不是简单的增加游戏内容 （仅仅是这样 ，增加内容的速度一定赶不上玩家消耗内容的速度 ） 。 【PART II 游戏生态基建 】 1 、超前于时代的玩家关怀 ： 1 ）2000年代就引入了智能客服 （梦幻精灵 ） ，将游戏攻略和智能客服结合起来 ； 2 ）盗号 、开外挂猖獗的年代 ，认真地在做安全账号验证 （将军令 、密保卡 ） ，而与此同时 ，很多其他游戏公司都有内鬼在呼应盗号产业 、为己牟利 。 2 、对专业 “刷子 ”和工作室的严厉限制 （从根源上遏制通货膨胀 ） 游戏必须要持续地为玩家提供正反馈 。然而 ，厂商推陈出新没有那么容易 ，内容消耗也跟不上玩家消耗速度 ，更新做得不好反而打击玩法黏性 。开放玩家二级市场是解决 “持续提供正反馈 ”的最佳解法 。 海外曾有一款非常成功的实践 —— 《无尽的任务 》 ，非洲落后地区的玩家通过劳动刷资源 ，在游戏中为发达国家的玩家 “打工 ”产出 。但是当经济利益过大时 ，就难免有专业的工作室进入刷资源 ，最终使得二级市场被刷垮 。 《梦幻 》在开放玩家二级市场的同时 ，对刷子工作室严厉打击遏制 。一方面 ，频繁认证 （由于是回合制 ，对玩家战斗体验的影响不大 ） ；另一方面 ，还是通过循环 、纵深 ，优秀的底层设计 ，限制了单一刷本行为所能创造的资源上限 。 梦幻中的所有高级装备是爆不出来的 ，是打造出来的 。而打造所需的每个资源 、各个小环节被切割得非常精细 ，与无数玩家的劳作形成闭环 。 3 、交易 MMO老玩家不再怎么需要投入 ，一般MMO游戏策划倾向于推出更强的新职业新角色逼迫老玩家练新号 。而 《梦幻 》除了藏宝阁物品交易外 ，也允许角色之间的交易 ，同时降低了新人玩家入坑和老玩家回流门槛 。 （tbc ） $网易(NTES)$
2023-08-24 18:52:54,一个你真正喜欢并长期看好的公司，你其实会希望它某些个季度的业绩miss一下带波调整。短期交易者和长期投资者皆大欢喜。
2023-08-31 20:24:28,以这个来做业绩基准的话 ，这几年确实很难跑赢[痴呆]
2023-09-04 14:52:49,翻到一篇Bernard Arnault旧采访 ，读得津津有味 ：网页链接 稍微模糊掉几个细节 ，完全无法辨别出这是一篇距今已有22年的旧稿 。其间历经1.5次危机 （2008-2009 、2013-2014 ） ，当中Arnault对品牌战略的理解 ，毫不夸张地说丝毫没有过时 ，甚至可以说依然具有一定的前瞻性 。 记录下其中比较印象深刻的点 ：1 ）奢侈品的核心在于制造 “渴望 ” ，单单靠 “消费者想要什么就卖给他们什么 ” ，是无法做到这一点的 ，因此LVMH不会根据市场调研结果简单决策 ；2 ）充分放权品牌设计师团队 ，接受创意本身带来的不确定性 ，以控制新品总数的方式来平衡风险 ；3 ）一个真正意义上的明星品牌 （star brand ）是两组悖论的结合 ：永恒性与现代性 ，同时具备快速增长和高质量盈利的能力 。这样的品牌极其稀缺 ，他认为全世界可能只有少于10个 ；4 ）广告是品牌形象与消费者的直接对话 ，绝不仅仅是产品的展示 ，Arnault认为消费品公司将广告制作完全放权给市场部门是 “最大的错误 ” 。
2023-09-13 12:01:06,史上最畅销的手机单一机型TOP 20 ：
2023-09-13 14:09:47,【帮朋友转一则招人信息，有意私信】某头部央企信托一资管团队负责人，主要职责是投资标准化产品(债为主)，要求能带团队，基金或券商背景，5年以上的独立投资经验，要求有业绩证明。地点: 深圳
2023-09-13 17:06:12,各大顶奢销售品类构成一览 ： 和之前请教@jiancai 菅总时的得到的印象一致 ； “含包量 ”可以作为衡量顶奢上限和持久性的一个指标
2023-09-14 13:10:48,“亲近历史可以帮助我们扩展同情心的广度和深度 ，让自己变得更宽容 、更勇敢 、更渊博 、也更博爱 。历史不仅仅是英雄谱和枭雄谱 ，也不仅是宏大理论的试验场 ，更是无数普通人和普通生活鱼龙混杂 、泥沙俱下的总体 。 “如此博大的共情体验 ，在我们未来的人生中很可能是一种奢侈… 或许未来有那么一天 ，各位也会对自己说 ，我真的不能再继续下去了 ，我要收回自己的同情心 ，我的青春和悲悯已被耗尽 。但那一天不是今天 。 ” 非常推荐大家读一读北大历史学系徐天教授的这篇开学致辞 ： 网页链接
2023-09-15 19:56:05,许多想当然的印象，其实真的单单通过报表就可以获得佐证/证伪；定性固然重要，变化慢的行业，教科书里的那些财务指标长期足够说明很多问题。要时刻自省一下，现在自己比刚入行完全没有外部券商资源、只能自己翻报表时的状态，确实浮躁多了。
2023-09-18 18:43:36,纯定量角度看过去10年LVMH涨幅 —— 以2013-2023年初为节点 ，10年股价涨幅CAGR 17.4% ，如果考虑收到的股息 ，实际股东回报应该能去到18-19%左右 。 其中 ： 1 ）估值从2013年初的15p/e提升至2023年初的25p/e （静态 ） ，抬升了66% ，分摊到每年贡献5.2% ； 2 ）收入从2012年的281.03亿欧元增长至2022年的791.84亿欧元 ，CAGR 10.9% ；随着opm的提升 ，利润增速高于收入增速 ，CAGR 15.2% ；由于已经是股权相当集中的家族企业 ，基本不怎么回购 ，股本基本没啥变化 ，eps增速与利润相若 ； 3 ）收入增长=有机增长+合并范围变动+汇率变动 有机增长10年平均~9% 合并范围变动过去10年平均只影响3%左右 ，比想象中要小得多 ； 汇率变动在有效对冲下基本忽略不计 ； 有机增长=量+价驱动 ，明星单品的涨价可以非常稳定地实现年化5-10%的涨价 ，但整个集团品牌组合平均提价应该比这个幅度低一截 从开店节奏看 ，10年从全球3204家门店增至5664家门店 ；虽然未曾单独标明中国区的开店数 ，但整个亚洲 （除日本 ）门店数从670家飙升至1829家 。 $路易威登(LVMUY)$
2023-10-22 22:42:02,记得刚接触投资有段时间 ，还是很焦虑的 。总是试图两三周就高强度扫完一家公司 ，扫完了又希望很果断地下结论 ，被时不我待的紧迫感驱使 ，想尽快将耗费的时间精力兑现为投资决策 。不过泛泛看过的公司多了 ，这种感觉也就慢慢消退了 。能力圈的拓展要找到属于自己的节奏 ，下注的次数一定是越少才能越精 。熟悉程度 、估值 、商业模式 、治理水平 、企业文化 ，有任何一项没有足够满意 ，就可以说不了 。
2023-10-23 15:23:58,"大佬时常挂在嘴边的“低风险才有高收益”[痴呆]As investors we are taught that to obtain higher returns you must assume higher risk, but much of the evidence contradicts this assumption.——原来Terry Smith也说过类似的话！"
2023-10-27 23:15:15,本来认为巴菲特股东信没有系统地读完之前 ，其他投资有关的书都可以先不看了 ；结果偶然读到一篇Terry Smith的短文 ，被辛辣幽默的笔锋 、惊人的坦诚和深入浅出的智慧惊艳 ，一发不可收拾地看完了他的Accounting for Growth和Investing for Growth 。后者看到大概一半 ，便有了初步 （当然是主观的 ）结论 —— “英国巴菲特 ”这个称号 ，他可能还真担得起 （之所以加上这个 “可能 ” ，大部分原因是因为他创立的Fundsmith刚成立10年 ，时间还不够长 ） 。 那么 ，为什么有了巴菲特 ，还要读Smith ？不仅因为他 （也许是由于规模和影响力包袱还没有那么大 ）更加直言不讳 、不讲场面话 ，而且处于受托人的角色 ，更倾向于将投资理念和决策思路完整 、系统地表达 。当然 ，最吸引我的一点是 ——在他与老巴看似相似度99%的投资哲学指导下 ，Fundsmith的持仓结构中有更多信息技术和健康医疗领域的配置 ，这些都是伯克希尔哈撒韦几乎没有涉足的领域 ，也是从传统意义上被认为不那么符合 “价投 ”标准的领域 ；而我认为 ，Smith已经掌握了这二者之间非常优雅的平衡之道 。 （这里也是立个flag吧 ，周末会争取把研究Terry Smith的心得写成长文发出来 ；下周开始 ，恢复到正常的Q3季报跟踪节奏 ）
