ID,发布时间,摘要,点赞数,评论数,转发数,链接,正文
310007984,2024-10-29 10:12:41,现在这个市场，炒起来有多高基本预测不了，还不如让市场自己去走出来，趋势破位了跑路就是了，这样比较省心省力。使用移动止损止盈，用一部分账面利润去探索利润最大化的可能性，虽然经常做不到，但我喜欢这样的交易哲学…$凯撒旅业(SZ000796)$ $*ST天沃(SZ002564)$ $ST中嘉(SZ000889)$,5,0,0,https://xueqiu.com/8414489464/310007984,现在这个市场，炒起来有多高基本预测不了，还不如让市场自己去走出来，趋势破位了跑路就是了，这样比较省心省力。使用移动止损止盈，用一部分账面利润去探索利润最大化的可能性，虽然经常做不到，但我喜欢这样的交易哲学…$凯撒旅业(SZ000796)$ $*ST天沃(SZ002564)$ $ST中嘉(SZ000889)$
309933339,2024-10-28 19:56:34,牛市中的自媒体，新入场的很大部分都是挂单金额小于四万的个人投资者…,3,1,0,https://xueqiu.com/8414489464/309933339,牛市中的自媒体，新入场的很大部分都是挂单金额小于四万的个人投资者…
309923371,2024-10-28 18:54:10,看到一篇讲微盘的文章，挺有启发的，无论微盘还是 st，主要收益都来自于高抛低吸，估值成长的收益其实并没有多少… 网页链接,4,12,0,https://xueqiu.com/8414489464/309923371,看到一篇讲微盘的文章，挺有启发的，无论微盘还是 st，主要收益都来自于高抛低吸，估值成长的收益其实并没有多少… 网页链接
309756141,2024-10-27 17:10:49,看了天沃变更会计所的公告还以为炸雷了，但其实没炸，只是国企正常流程而已…注意看变更原因是《国有企业、上市公司选聘会计师事务所管理办法》和公司六月份发的会计所选聘制度，搜这个管理办法看到这么一条信息“国有企业连续聘任同一会计师事务所原则上不超过8年，若因业务需要可适...,15,15,0,https://xueqiu.com/8414489464/309756141,看了天沃变更会计所的公告还以为炸雷了，但其实没炸，只是国企正常流程而已…注意看变更原因是《国有企业、上市公司选聘会计师事务所管理办法》和公司六月份发的会计所选聘制度，搜这个管理办法看到这么一条信息“国有企业连续聘任同一会计师事务所原则上不超过8年，若因业务需要可适当延长聘用年限，但连续聘任期限不得超过10年。”，点开六月份发的会计所选聘制度公告第十条也有这么一段话，然后再往下看第十二条和第十六条，再最后看 23 年年报里面显示这个众华会计所已经超期聘任 12 年，变更原因大概率仅此而已，不宜过度解读…至于摘帽流程会不会因此变慢，我觉得影响不大，但市场怎么解读还需要边走边看才能知道了…$*ST天沃(SZ002564)$
309528225,2024-10-25 11:06:25,现在每个周五都是最重要的一天，重整的，摘帽的，搞事的，都最有可能在这一天出消息，所以宁愿周一再割肉，也要防止万一出公告了周末两天被老师们吹的头疼…,9,8,0,https://xueqiu.com/8414489464/309528225,现在每个周五都是最重要的一天，重整的，摘帽的，搞事的，都最有可能在这一天出消息，所以宁愿周一再割肉，也要防止万一出公告了周末两天被老师们吹的头疼…
309277387,2024-10-23 21:28:50,东北搞别的不行，搞重整是真的牛逼，每次都名列前茅，速度飞快，遥遥领先…,8,5,0,https://xueqiu.com/8414489464/309277387,东北搞别的不行，搞重整是真的牛逼，每次都名列前茅，速度飞快，遥遥领先…
309276271,2024-10-23 21:18:19,真的是太炸裂了，连续三次延期…,4,2,0,https://xueqiu.com/8414489464/309276271,真的是太炸裂了，连续三次延期…
308842941,2024-10-21 11:00:12,$ST中嘉(SZ000889)$ 抛压这么大，是摘帽黄了，还是巨佬跑路了？,2,3,0,https://xueqiu.com/8414489464/308842941,$ST中嘉(SZ000889)$  抛压这么大，是摘帽黄了，还是巨佬跑路了？
308691214,2024-10-19 09:59:32,摘帽后怎么走，其实很大程度上取决于正股资金的风偏有多高，st 资金的看法已经不是很重要。从近期新股的炒作可以看出正股风偏高的出奇，上市首日十倍涨幅二十倍涨幅屡见不鲜，某无线开头的新股市值一度炒到上千亿，除了从流动性角度，完全无法从其他方面来解释这种非理性炒作的狂热程度。...,5,5,0,https://xueqiu.com/8414489464/308691214,摘帽后怎么走，其实很大程度上取决于正股资金的风偏有多高，st 资金的看法已经不是很重要。从近期新股的炒作可以看出正股风偏高的出奇，上市首日十倍涨幅二十倍涨幅屡见不鲜，某无线开头的新股市值一度炒到上千亿，除了从流动性角度，完全无法从其他方面来解释这种非理性炒作的狂热程度。摘帽股无论多么垃圾，对于目前的正股市场来说至少都是新鲜面孔，和科红相摘帽后能轻松翻倍，跟在后面的摘帽股大概率也会有大肉。这就是市场的流动性盛宴，摘帽是 st 玩家参与这场盛宴的最好方式，买入持有并祈祷早日停牌摘帽，其他的想多了都会耽误赚钱。当然摘帽不了帽，或者赶不上这趟牛市高铁快车的就能自认倒霉了…
308370869,2024-10-17 10:23:21,$*ST天沃(SZ002564)$ 这是不是内幕资金进场了，不然很难解释为什么几个摘帽股中就他最兴奋，其他都很平淡，如果有人说天沃今晚停牌摘帽我会信的…,10,17,0,https://xueqiu.com/8414489464/308370869,$*ST天沃(SZ002564)$ 这是不是内幕资金进场了，不然很难解释为什么几个摘帽股中就他最兴奋，其他都很平淡，如果有人说天沃今晚停牌摘帽我会信的…
307534339,2024-10-10 21:08:41,控股股东和中小股东利益一致，我基本只在 st 板块看到这种公司，只有退市面前才有可能出现大中小股东人人平等…,8,1,0,https://xueqiu.com/8414489464/307534339,控股股东和中小股东利益一致，我基本只在 st 板块看到这种公司，只有退市面前才有可能出现大中小股东人人平等…
307531040,2024-10-10 20:29:52,雪球主页刷不出东西，这是出 bug 了吗？,3,1,0,https://xueqiu.com/8414489464/307531040,雪球主页刷不出东西，这是出 bug 了吗？
307510178,2024-10-10 17:09:53,天沃凯撒中嘉三个都出龙虎榜了，这个广发揭阳临江北的大户好厉害，不知道哪个老师的马甲…,7,1,0,https://xueqiu.com/8414489464/307510178,天沃凯撒中嘉三个都出龙虎榜了，这个广发揭阳临江北的大户好厉害，不知道哪个老师的马甲…
307187462,2024-10-09 09:51:15,谁能在牛市完结之前摘帽，谁就能享受到流动性盛宴，以红相作为模板，摘帽可能是两个 10cm 起步，希望这几个摘帽股赶紧麻利点做事，不然就完美错过这一波了…,1,10,0,https://xueqiu.com/8414489464/307187462,谁能在牛市完结之前摘帽，谁就能享受到流动性盛宴，以红相作为模板，摘帽可能是两个 10cm 起步，希望这几个摘帽股赶紧麻利点做事，不然就完美错过这一波了…
307113289,2024-10-08 19:44:13,今天开盘冲进来的几乎全军覆没，平均亏了 5%，感觉很多新韭菜对牛市信仰都开始动摇了，接下来大概就是指数扔一边，疯炒题材，再最后炒补涨，是这个剧情吗…,5,7,0,https://xueqiu.com/8414489464/307113289,今天开盘冲进来的几乎全军覆没，平均亏了 5%，感觉很多新韭菜对牛市信仰都开始动摇了，接下来大概就是指数扔一边，疯炒题材，再最后炒补涨，是这个剧情吗…
307059842,2024-10-08 14:55:37,$*ST天沃(SZ002564)$ 这么大抛压，是摘帽黄了，还是十大跑路了？,0,11,0,https://xueqiu.com/8414489464/307059842,$*ST天沃(SZ002564)$ 这么大抛压，是摘帽黄了，还是十大跑路了？
306885617,2024-10-07 16:21:32,由于涨太慢，st 板块全在发股票交易异常波动公告，这真是少见…,6,3,0,https://xueqiu.com/8414489464/306885617,由于涨太慢，st 板块全在发股票交易异常波动公告，这真是少见…
306821211,2024-10-06 20:47:01,上证50五日涨幅创历史新高，这确实是很大一部分人所经历的最凶猛牛市,2,3,0,https://xueqiu.com/8414489464/306821211,上证50五日涨幅创历史新高，这确实是很大一部分人所经历的最凶猛牛市
306805117,2024-10-06 15:42:57,牛市如果持续的时间足够长，流动性会填满每一块价格洼地，后面这些 5cm大概率要补涨吧，毕竟现在资金也不看什么基本面，资金冲锋估计也不看是不是 st ，纯粹就是 5cm 腿短被暂时抛弃了。某种意义上，5cm 也是如今大 a 所剩不多的洼地了，如果相信牛市会有个补涨阶段，5cm 就是当之无愧的补涨龙头板...,4,5,0,https://xueqiu.com/8414489464/306805117,牛市如果持续的时间足够长，流动性会填满每一块价格洼地，后面这些 5cm大概率要补涨吧，毕竟现在资金也不看什么基本面，资金冲锋估计也不看是不是 st ，纯粹就是 5cm 腿短被暂时抛弃了。某种意义上，5cm 也是如今大 a 所剩不多的洼地了，如果相信牛市会有个补涨阶段，5cm 就是当之无愧的补涨龙头板块…
306767768,2024-10-05 20:28:49,按照目前的市场状况，牛市对 st 最利好的其实应该是那些准摘帽股，不需要分析那些有的没的，简简单单的 5 cm 变 10 cm，这就是最大的利好，毕竟现在市场要的就是弹性大，最好是无限涨跌幅，摘帽从没人看得上的 5cm 变成了稍微有点人玩的 10cm，加上摘帽还多少带点新股属性，新韭菜冲锋的时候顺带冲...,6,5,0,https://xueqiu.com/8414489464/306767768,按照目前的市场状况，牛市对 st 最利好的其实应该是那些准摘帽股，不需要分析那些有的没的，简简单单的 5 cm 变 10 cm，这就是最大的利好，毕竟现在市场要的就是弹性大，最好是无限涨跌幅，摘帽从没人看得上的 5cm 变成了稍微有点人玩的 10cm，加上摘帽还多少带点新股属性，新韭菜冲锋的时候顺带冲一下，搞不好就被冲上去了…
306764187,2024-10-05 18:59:40,牛市能持续多长时间我们都不知道，但直觉不应该把一些交易寄托在牛市会长期存在这样的假设之下，保持高机动性，高流动性，规避掉那些可能会停牌或者让你动弹不得的交易。我一直认为交易最核心的竞争力就是来得快，跑的也快，不要让自己的脚步被束缚住。现在的大 a 如此疯狂，几天的时间也许就足以...,5,3,0,https://xueqiu.com/8414489464/306764187,牛市能持续多长时间我们都不知道，但直觉不应该把一些交易寄托在牛市会长期存在这样的假设之下，保持高机动性，高流动性，规避掉那些可能会停牌或者让你动弹不得的交易。我一直认为交易最核心的竞争力就是来得快，跑的也快，不要让自己的脚步被束缚住。现在的大 a 如此疯狂，几天的时间也许就足以变天了，谁也不知道一周之后牛市还在不在…
306284835,2024-09-30 10:44:59,$ST华微(SH600360)$ 盘中出现一些万手卖单，应该有十大跑路了，但市场顶着抛压不为所动，真是厉害，后面就剩散户狂欢了吧…,7,5,0,https://xueqiu.com/8414489464/306284835,$ST华微(SH600360)$ 盘中出现一些万手卖单，应该有十大跑路了，但市场顶着抛压不为所动，真是厉害，后面就剩散户狂欢了吧…
306177710,2024-09-29 12:41:34,牛市踏空话术指南第一阶段：我们说不可能有牛市，这只是短暂炒作第二阶段：我们说牛市也许来了，但相关股票买不下手第三阶段：我们说也许我们应该拿部分资金参与，但对净值贡献也不大第四阶段：我们说也许应该相信这个牛市的波澜壮阔，但现在已经太迟了,3,0,0,https://xueqiu.com/8414489464/306177710,牛市踏空话术指南第一阶段：我们说不可能有牛市，这只是短暂炒作第二阶段：我们说牛市也许来了，但相关股票买不下手第三阶段：我们说也许我们应该拿部分资金参与，但对净值贡献也不大第四阶段：我们说也许应该相信这个牛市的波澜壮阔，但现在已经太迟了
305477550,2024-09-24 15:29:43,$ST美谷(SZ000615)$ 看不懂为毛抛压那么大，下午主动割肉跑路了，八字不合，以后不再参与这股票了…,4,6,0,https://xueqiu.com/8414489464/305477550,$ST美谷(SZ000615)$ 看不懂为毛抛压那么大，下午主动割肉跑路了，八字不合，以后不再参与这股票了…
305477550,2024-09-24 15:29:43,$ST美谷(SZ000615)$ 看不懂为毛抛压那么大，下午主动割肉跑路了，八字不合，以后不再参与这股票了…,4,6,0,https://xueqiu.com/8414489464/305477550,$ST美谷(SZ000615)$ 看不懂为毛抛压那么大，下午主动割肉跑路了，八字不合，以后不再参与这股票了…
305311451,2024-09-23 12:18:49,凤凰网靠谱吗，看这意思中东土豪好像是对美谷有些想法…,2,0,0,https://xueqiu.com/8414489464/305311451,凤凰网靠谱吗，看这意思中东土豪好像是对美谷有些想法…
304489328,2024-09-12 23:33:17,如果 st 板块真的能放开并购重组，有些原来吹过看起来故事很假的 st，可以拿出来再吹一遍了，像天沃和上海微电子，亚星和雷沃重工（可惜退市了），之前大家都不信，这回看起来是不是合理多了，可信度也高了？,10,8,0,https://xueqiu.com/8414489464/304489328,如果 st 板块真的能放开并购重组，有些原来吹过看起来故事很假的 st，可以拿出来再吹一遍了，像天沃和上海微电子，亚星和雷沃重工（可惜退市了），之前大家都不信，这回看起来是不是合理多了，可信度也高了？
304486692,2024-09-12 22:54:17,以前炒壳股（重组借壳）是比较简单粗暴的，直接就看谁的市值低，最疯狂的时候炒到最小的几个公司平均都有三十亿，哪像现在五亿市值退边缘的公司都一大堆了…,4,8,0,https://xueqiu.com/8414489464/304486692,以前炒壳股（重组借壳）是比较简单粗暴的，直接就看谁的市值低，最疯狂的时候炒到最小的几个公司平均都有三十亿，哪像现在五亿市值退边缘的公司都一大堆了…
304275362,2024-09-11 11:26:35,这招募战投公告要求这么多，看下十大股东，只有这个新兴集团完美符合要求，毕竟当年公司引入新兴集团时自己就是这么说的。不过现在退潮期，似乎也没多少资金想玩了…,6,0,0,https://xueqiu.com/8414489464/304275362,这招募战投公告要求这么多，看下十大股东，只有这个新兴集团完美符合要求，毕竟当年公司引入新兴集团时自己就是这么说的。不过现在退潮期，似乎也没多少资金想玩了…
303535497,2024-09-04 12:38:46,吴晓求这话说的也没错，违规占款直接 st 这事本身就不合理，这不是在处罚大股东，而是在处罚所有中小股东…,18,6,0,https://xueqiu.com/8414489464/303535497,吴晓求这话说的也没错，违规占款直接 st 这事本身就不合理，这不是在处罚大股东，而是在处罚所有中小股东…
303344746,2024-09-02 21:37:21,大股东 5.13-11.13 计划增持 5000 万至 1 亿，已增持 2937 万公司 8.15-11.15 计划增持 6000 万 至 1.2 亿，已增持 757 万如果两者增持都达到上限，则 11 月 15 号前需要增持 1.83 亿，这将为接下来的每个交易日提供 400 万左右的流动性，对于一个日常成交量这么清淡的股票，这个金额已...,10,16,1,https://xueqiu.com/8414489464/303344746,大股东 5.13-11.13 计划增持 5000 万至 1 亿，已增持 2937 万公司 8.15-11.15 计划增持 6000 万 至 1.2 亿，已增持 757 万如果两者增持都达到上限，则 11 月 15 号前需要增持 1.83 亿，这将为接下来的每个交易日提供 400 万左右的流动性，对于一个日常成交量这么清淡的股票，这个金额已经足以消灭 25% 的流通盘，并深刻改变市场原有趋势了最重要是目前公司手上还有十几亿的现金，这次增持完了还可以再来一个增持计划，这么一波波增持，股价想要保持不动也是很困难的事现在整个 st 板块群魔乱舞，增持牛就贡献了其中很大一部分，公司凭亿近人，想来也是可以被市场接受和认可，并当成其中一个进行炒作的吧…
302038721,2024-08-23 00:04:37,一季度到中报，十大持股合计从 64.88%→66.58%，但股东人数直接下降了三分之一，到了八月十六号十大持股已经到了 71.15%，股东人数可能要再降一半？按理说，随着大额回购一波接一波推进，市场上股票的供求关系应该大幅改善了才对，但凡公司在盘中来几个千手单，股价直接就推上去了，怎么也不至于就...,3,5,0,https://xueqiu.com/8414489464/302038721,一季度到中报，十大持股合计从 64.88%→66.58%，但股东人数直接下降了三分之一，到了八月十六号十大持股已经到了 71.15%，股东人数可能要再降一半？按理说，随着大额回购一波接一波推进，市场上股票的供求关系应该大幅改善了才对，但凡公司在盘中来几个千手单，股价直接就推上去了，怎么也不至于就这么一直半死不活趴在地上。公司应该考虑换一个好一点的操盘手了…
301865000,2024-08-21 23:05:29,这两天看智知真是越看越有意思，回购完成隔天就被立案，立案隔天又来新一轮回购，从22年到现在不是在回购就是在回购的路上，肉眼可见实际流通盘越来越少了。如果说上市公司内部人最清楚自身情况，按照这几轮回购的力度，尤其是这最近一波回购是以注销为目的，可能立案调查情况不会太严重，退市概率...,6,0,0,https://xueqiu.com/8414489464/301865000,这两天看智知真是越看越有意思，回购完成隔天就被立案，立案隔天又来新一轮回购，从22年到现在不是在回购就是在回购的路上，肉眼可见实际流通盘越来越少了。如果说上市公司内部人最清楚自身情况，按照这几轮回购的力度，尤其是这最近一波回购是以注销为目的，可能立案调查情况不会太严重，退市概率不大？早日聘请会计师事务所，早点出会计差错更正公告（如果没炸雷)，明年摘帽希望还是有的。
299785512,2024-08-03 09:35:29,A股主动退市规则解读：以经纬纺机为例 网页链接亚星还是有点悬念的第一个就是中小股东投票三分之二能不能过，现金收购溢价率太低有可能出现小股东造反投反对票根据交易所的规则，以股东大会决议方式退市的，除须经出席会议的全体股东所持...,4,11,0,https://xueqiu.com/8414489464/299785512,A股主动退市规则解读：以经纬纺机为例 网页链接亚星还是有点悬念的第一个就是中小股东投票三分之二能不能过，现金收购溢价率太低有可能出现小股东造反投反对票根据交易所的规则，以股东大会决议方式退市的，除须经出席会议的全体股东所持有效表决权2/3以上通过外，还须经出席会议的除下列股东以外的其他股东所持有效表决权2/3以上通过。第二个就是退市后多久会被中通收购合并，可能几个月，也可能几年退市后将进入全国中小企业股份转让系统挂牌，在公司退市之后尽可能地保持股票的流动性，保障中小股东的利益。目前客车板块站在风口上，溢价率 10% 以上才比较合理吧，如果没有溢价，大家联合起来投反对票，或者拿到停牌前最后几个交易日，期间也许会有冲高卖出的机会…$*ST亚星(SH600213)$
299766897,2024-08-02 22:59:33,$*ST亚星(SH600213)$ 亚星应该就是这流程了,8,2,0,https://xueqiu.com/8414489464/299766897,$*ST亚星(SH600213)$ 亚星应该就是这流程了
299743318,2024-08-02 18:41:16,$*ST亚星(SH600213)$ 守了几个月，看来只能赚个芝麻钱，这也能解释为什么在风口上一直飞不起来了，市场永远是对的…,5,6,0,https://xueqiu.com/8414489464/299743318,$*ST亚星(SH600213)$ 守了几个月，看来只能赚个芝麻钱，这也能解释为什么在风口上一直飞不起来了，市场永远是对的…
295112240,2024-06-25 15:25:12,去年做的最正确的一件事是把 $坚守st股(ZH2132329)$ 关了，今年做的最正确的一件事是把 $抄作业st股(ZH3150672)$ 关了，不然估计全回去了，现在 st 这个行情神仙来了也玩不转啊,24,9,0,https://xueqiu.com/8414489464/295112240,去年做的最正确的一件事是把 $坚守st股(ZH2132329)$ 关了，今年做的最正确的一件事是把 $抄作业st股(ZH3150672)$ 关了，不然估计全回去了，现在 st 这个行情神仙来了也玩不转啊
292883501,2024-06-06 15:03:44,如果你今天遇到有人对着屏幕里的一条直线看了一整天，不要觉得他有病，他可能只是一个炒 st 的股民…,5,4,0,https://xueqiu.com/8414489464/292883501,如果你今天遇到有人对着屏幕里的一条直线看了一整天，不要觉得他有病，他可能只是一个炒 st 的股民…
292591652,2024-06-04 18:52:35,07年至今的12 家重整后退市上市公司案例 网页链接,9,4,1,https://xueqiu.com/8414489464/292591652,07年至今的12 家重整后退市上市公司案例 网页链接
292378792,2024-06-03 12:37:16,其实现在的资金已经撑不起五千多个代码了，但也不应该就这么简单粗暴的大批量戴帽大批量退市，能不能换个温柔点的方式，比如行政指导要求一批有退市风险的国企带头吸收合并，主动退市，达到减少代码的作用。像包钢股份已经在面值附近了，又常年和北方稀土有关联交易纠葛，像重庆钢铁也在面值附近，...,24,20,0,https://xueqiu.com/8414489464/292378792,其实现在的资金已经撑不起五千多个代码了，但也不应该就这么简单粗暴的大批量戴帽大批量退市，能不能换个温柔点的方式，比如行政指导要求一批有退市风险的国企带头吸收合并，主动退市，达到减少代码的作用。像包钢股份已经在面值附近了，又常年和北方稀土有关联交易纠葛，像重庆钢铁也在面值附近，宝武就应该主动出来把他处理掉，把这种面值附近的大块头两个吸收合并成一个，比退十个垃圾股都强。不把赔偿制度建立起来，只会让散户被动承担了所有损失，管理层真的应该转变一下思路换个伤害比较小的方式，减少代码的方法又不是只有一个，不是吗…
292367511,2024-06-03 11:28:55,哎，亏麻了…,10,7,0,https://xueqiu.com/8414489464/292367511,哎，亏麻了…
292285183,2024-06-02 12:34:06,昨晚有老师提到一个问题，就是大盘为什么这么快从万亿萎缩到七千亿？因为时间相隔还不太久，我还可以想起这几个月的新闻，焦点都集中在 gjd 和外资身上，也就是说增量资金基本就这两个。和很多人国家不一样，我们的gjd 是盈利性质的，盈利性质的，盈利性质的，重要的事情说三遍。 涨上去...,7,6,0,https://xueqiu.com/8414489464/292285183,昨晚有老师提到一个问题，就是大盘为什么这么快从万亿萎缩到七千亿？因为时间相隔还不太久，我还可以想起这几个月的新闻，焦点都集中在 gjd 和外资身上，也就是说增量资金基本就这两个。和很多人国家不一样，我们的gjd 是盈利性质的，盈利性质的，盈利性质的，重要的事情说三遍。 涨上去他就会卖，横盘他会做 t（？），他其实就是个大号游资，游资会的他都会，游资不会的他可能也会。所以，成交量萎缩可能是因为他卖了，他不再做 t 制造成交量了（？），他把市场流动性收割完了，他成了耐心资本了，等等。至于外资，虽然老是刷屏，但有买有卖，有老师说五月已经是净卖出了。其他的，大家观察一下身边的亲戚朋友，已经很少有那种一窝蜂冲进来炒股的现象，缅 a 这两字快成社会共识了。从长期的角度来看，成交量萎缩可能是一种大趋势，随着老龄化越来越严重，老股民批量退役，新股民越来越少，股民不再是一个每年增长的职业，相反可能每年都要减少几十万几百万了。股市就是现实社会的缩影，他也在不可避免的走向老龄化，少子化，活人越来越少，死人越来越多，以后没那么多人跟你斗智斗勇，能一直跟你斗智斗勇的只会是机器人了…
292226456,2024-06-01 09:21:09,不管到什么时候我都这么庆幸自己还没被市场淘汰，还能顽强战斗在大 A 垃圾股的第一线～纷纷扰扰的五月已经过去，st 即将筑底迎来一年一度的黄金炒作时间，接下来是属于 st 玩家的收获季节了，加油加油～,24,5,0,https://xueqiu.com/8414489464/292226456,不管到什么时候我都这么庆幸自己还没被市场淘汰，还能顽强战斗在大 A 垃圾股的第一线～纷纷扰扰的五月已经过去，st 即将筑底迎来一年一度的黄金炒作时间，接下来是属于 st 玩家的收获季节了，加油加油～
291865642,2024-05-29 16:38:38,这些问题公司估计大部分都是 st，有点好奇券商投行给出了什么好办法，但看盘面好像也没什么疗效…,3,5,0,https://xueqiu.com/8414489464/291865642,这些问题公司估计大部分都是 st，有点好奇券商投行给出了什么好办法，但看盘面好像也没什么疗效…
291459930,2024-05-26 19:22:54,吸引外资马甲的*ST亚星网页链接这篇写得挺好的…,4,12,0,https://xueqiu.com/8414489464/291459930,吸引外资马甲的*ST亚星网页链接这篇写得挺好的…
291378863,2024-05-25 05:18:47,有后台，说话就是硬气…,10,11,2,https://xueqiu.com/8414489464/291378863,有后台，说话就是硬气…
291357664,2024-05-24 21:01:43,以前一直听说有人看新闻联播炒股赚大钱，我也跟风看了一段时间，最后实在是摸不清头脑就放弃了。今晚看到有博主推荐这篇论文，大为震撼，没想到居然是这样子，原来新闻联播是这么看的啊，原来中央巡视 zjh 的时候居然是炒新的黄金时间，我直到今天才知道…网页链接,9,2,0,https://xueqiu.com/8414489464/291357664,以前一直听说有人看新闻联播炒股赚大钱，我也跟风看了一段时间，最后实在是摸不清头脑就放弃了。今晚看到有博主推荐这篇论文，大为震撼，没想到居然是这样子，原来新闻联播是这么看的啊，原来中央巡视 zjh 的时候居然是炒新的黄金时间，我直到今天才知道…网页链接
291210645,2024-05-23 22:35:03,那些年炒过的 st 汽车股st 力帆，炒的第一个重整股，前后搞了一两个月，介入时机太差了，也没什么波动，最终亏了一点割肉跑路st 众泰，我记得申请预重整三个板 一块三就开了，那时候马斯克还是世界首富，新能源火的一塌糊涂，股吧大 v 集火吹票特斯拉借壳众泰跟火箭发射一样冲了一波又一...,13,13,0,https://xueqiu.com/8414489464/291210645,那些年炒过的 st 汽车股st 力帆，炒的第一个重整股，前后搞了一两个月，介入时机太差了，也没什么波动，最终亏了一点割肉跑路st 众泰，我记得申请预重整三个板 一块三就开了，那时候马斯克还是世界首富，新能源火的一塌糊涂，股吧大 v 集火吹票特斯拉借壳众泰跟火箭发射一样冲了一波又一波，后面我看吹的太夸张了，什么散户团结起来自己给自己坐庄之类的韭菜发言，吓得我在三块钱就赶紧跑了，然后目送他冲到了十块钱附近st 曙光，当时吹小米汽车借壳，不过我只做了第一波，拍卖前就跑了，后面失去信仰没再参与看着股价随着一次次拍卖上架和撤回大幅剧烈波动，不禁感叹垃圾汽车炒作就是牛逼st 亚星，这是我炒的第四个垃圾汽车了，我也不知道最终结果如何，凭经验直觉判断他在这一年是很有可能会被市场炒作的，目前十几亿市值，随便有点动作，重整重组摘帽吸收合并，无论是什么只要有动作，股价就不会趴在地上。汽车股一直是炒作重灾区，同样的事件驱动事件发生，汽车远比其他行业更容易引发股价剧烈波动。当然如果亚星走势过于拉跨，我也做好保本出的心理准备了，在此之前怎么也要坚持一下吧…
291057789,2024-05-22 23:37:41,$*ST亚星(SH600213)$ 明早九点到十点有业绩说明会 ，大家有问题可以上去提问，我比较关注今年 25 亿营收目标，保壳措施，同业竞争，这三个问题,15,14,0,https://xueqiu.com/8414489464/291057789,$*ST亚星(SH600213)$ 明早九点到十点有业绩说明会 ，大家有问题可以上去提问，我比较关注今年 25 亿营收目标，保壳措施，同业竞争，这三个问题
290514979,2024-05-18 09:12:59,工智起诉会计所…网页链接,6,3,0,https://xueqiu.com/8414489464/290514979,工智起诉会计所…网页链接
289874127,2024-05-14 07:39:47,现在 st 的帽子真是越看越像紧箍咒，戴上很简单，脱下来很难，比西天取经还麻烦。搞不好以后会出现一顶帽子传三代的现象，爷爷把手中的股票传给了儿子，儿子把股票又传给了孙子，三代人看着这股票年复一年都在冲刺摘帽，但最终也没能摘下来…,12,2,0,https://xueqiu.com/8414489464/289874127,现在 st 的帽子真是越看越像紧箍咒，戴上很简单，脱下来很难，比西天取经还麻烦。搞不好以后会出现一顶帽子传三代的现象，爷爷把手中的股票传给了儿子，儿子把股票又传给了孙子，三代人看着这股票年复一年都在冲刺摘帽，但最终也没能摘下来…
289872779,2024-05-14 07:18:17,,2,1,0,https://xueqiu.com/8414489464/289872779,
289686773,2024-05-12 16:20:43,有一个疑问，这种明年申请摘帽的时候，交易所会发问询函吗？还是只要申请就直接摘了？,4,4,0,https://xueqiu.com/8414489464/289686773,有一个疑问，这种明年申请摘帽的时候，交易所会发问询函吗？还是只要申请就直接摘了？
289597494,2024-05-11 09:48:48,复盘 st 平能，这种吸收合并类型的股票也是内幕交易的重灾区。股价刚开始涨得慢，是因为消息还只在核心管理层中流传，但随着时间推移，股价越涨越快，消息已经开始变得人尽皆知，中介投行，会计师事务所，连普通员工都知道了。如果亚星吸收合并这事真的发生，导致股价内卷的主力就不会是我们这些 s...,4,9,0,https://xueqiu.com/8414489464/289597494,复盘 st 平能，这种吸收合并类型的股票也是内幕交易的重灾区。股价刚开始涨得慢，是因为消息还只在核心管理层中流传，但随着时间推移，股价越涨越快，消息已经开始变得人尽皆知，中介投行，会计师事务所，连普通员工都知道了。如果亚星吸收合并这事真的发生，导致股价内卷的主力就不会是我们这些 st 玩家，而是那些神通广大的内幕人士，他们才不会像我们一样盯着几个点高抛低吸，而是不停的买买买，就像曾经的 st 平能一样。。。
289102594,2024-05-07 21:48:48,大股东要解决同业竞争，中通要争第一，亚星要解决退市风险，这三个问题要怎么同时解决？新规出来后资产重组之路基本已被卡死，其他像债务豁免，推迟竞业承诺之类的办法也都是饮鸩止渴，治标不治本。综合考量，只有吸收合并，可以一次性，一劳永逸的解决大股东，中通和亚星三者之间的问题。,7,14,0,https://xueqiu.com/8414489464/289102594,大股东要解决同业竞争，中通要争第一，亚星要解决退市风险，这三个问题要怎么同时解决？新规出来后资产重组之路基本已被卡死，其他像债务豁免，推迟竞业承诺之类的办法也都是饮鸩止渴，治标不治本。综合考量，只有吸收合并，可以一次性，一劳永逸的解决大股东，中通和亚星三者之间的问题。
288965623,2024-05-06 23:01:28,不说的话，谁能想到需要解决同业竞争的两个上市公司，董事长居然是同一人呢，吸收合并的概率不会是零,5,1,0,https://xueqiu.com/8414489464/288965623,不说的话，谁能想到需要解决同业竞争的两个上市公司，董事长居然是同一人呢，吸收合并的概率不会是零
